,age,workclass,education,gender
25235,36, Private, HS-grad, Male
25236,45, Private, 12th, Female
25237,32, Private, Bachelors, Female
25238,65, ?, 11th, Female
25239,18, Self-emp-not-inc, 11th, Male
25240,25, Private, HS-grad, Male
25241,29, Private, Masters, Male
25242,53, Private, Some-college, Male
25243,33, Private, Doctorate, Male
25244,27, Private, Bachelors, Male
25245,24, State-gov, HS-grad, Male
25246,54, Self-emp-not-inc, 7th-8th, Male
25247,23, Private, Some-college, Female
25248,45, Private, Assoc-voc, Female
25249,36, Private, Some-college, Female
25250,36, Private, 11th, Male
25251,44, Local-gov, Masters, Female
25252,24, Private, HS-grad, Male
25253,39, Private, Some-college, Male
25254,50, Private, HS-grad, Female
25255,38, Private, HS-grad, Female
25256,58, Private, Bachelors, Female
25257,44, Self-emp-inc, HS-grad, Male
25258,24, Private, Bachelors, Male
25259,52, Self-emp-inc, HS-grad, Male
25260,46, Private, Bachelors, Male
25261,50, Self-emp-inc, Doctorate, Male
25262,34, Private, Assoc-acdm, Male
25263,40, Private, Assoc-acdm, Male
25264,53, Private, Bachelors, Female
25265,24, Private, HS-grad, Female
25266,58, ?, Bachelors, Male
25267,26, Private, Some-college, Male
25268,22, Private, Assoc-acdm, Male
25269,36, Private, HS-grad, Male
25270,78, ?, Assoc-acdm, Female
25271,36, Private, Bachelors, Male
25272,43, Local-gov, Bachelors, Female
25273,60, Private, 7th-8th, Male
25274,49, Local-gov, Masters, Male
25275,50, Self-emp-inc, 7th-8th, Male
25276,34, Self-emp-not-inc, 7th-8th, Male
25277,46, Private, Some-college, Male
25278,46, Local-gov, Bachelors, Male
25279,69, Private, HS-grad, Male
25280,32, Private, 10th, Male
25281,40, Local-gov, Bachelors, Male
25282,61, Private, 5th-6th, Male
25283,56, Private, Some-college, Male
25284,47, Private, HS-grad, Male
25285,29, Private, HS-grad, Male
25286,37, Private, HS-grad, Male
25287,51, Private, Prof-school, Female
25288,44, State-gov, Masters, Male
25289,33, Private, HS-grad, Female
25290,51, Self-emp-not-inc, Prof-school, Male
25291,24, Private, Assoc-voc, Male
25292,37, Self-emp-not-inc, Assoc-voc, Female
25293,40, Private, Some-college, Male
25294,34, Private, Masters, Male
25295,61, ?, Bachelors, Female
25296,56, Self-emp-inc, HS-grad, Male
25297,69, Federal-gov, 11th, Female
25298,41, Self-emp-not-inc, Assoc-voc, Female
25299,40, Private, HS-grad, Male
25300,57, Private, Some-college, Male
25301,26, Private, Bachelors, Male
25302,53, Private, HS-grad, Male
25303,90, ?, 7th-8th, Female
25304,39, Private, Bachelors, Male
25305,51, Federal-gov, Bachelors, Female
25306,56, Federal-gov, Bachelors, Male
25307,51, Private, 10th, Female
25308,17, Private, 12th, Male
25309,42, Private, Some-college, Female
25310,42, Private, Some-college, Female
25311,29, Private, Prof-school, Male
25312,33, Private, Bachelors, Male
25313,47, Private, Prof-school, Male
25314,43, Private, Some-college, Male
25315,64, Self-emp-not-inc, Prof-school, Male
25316,40, Private, HS-grad, Male
25317,21, Private, 5th-6th, Male
25318,31, Private, Some-college, Male
25319,60, Private, Assoc-voc, Female
25320,32, Private, 12th, Male
25321,66, ?, Bachelors, Male
25322,27, Private, HS-grad, Male
25323,40, Private, HS-grad, Female
25324,27, Private, HS-grad, Female
25325,18, Private, Some-college, Male
25326,43, Private, HS-grad, Female
25327,52, Private, HS-grad, Male
25328,31, Private, HS-grad, Male
25329,28, Private, HS-grad, Male
25330,44, Private, Masters, Female
25331,37, Self-emp-not-inc, Some-college, Male
25332,35, Private, Bachelors, Male
25333,42, Private, 9th, Male
25334,18, Private, 10th, Male
25335,46, Self-emp-inc, Masters, Male
25336,54, Federal-gov, HS-grad, Male
25337,54, Private, HS-grad, Male
25338,56, Private, Some-college, Female
25339,27, Private, Some-college, Male
25340,26, Private, Bachelors, Female
25341,41, Local-gov, Some-college, Male
25342,41, Private, HS-grad, Male
25343,32, Private, Some-college, Female
25344,18, Private, HS-grad, Female
25345,36, Private, HS-grad, Male
25346,37, Private, 10th, Male
25347,31, Private, 5th-6th, Male
25348,46, Private, Bachelors, Male
25349,24, Private, HS-grad, Male
25350,25, Self-emp-inc, Bachelors, Male
25351,55, Private, 5th-6th, Male
25352,64, Local-gov, HS-grad, Male
25353,30, Local-gov, Bachelors, Female
25354,65, Private, Masters, Male
25355,46, Federal-gov, Bachelors, Male
25356,45, Private, Masters, Male
25357,18, Private, Some-college, Female
25358,32, Private, Bachelors, Male
25359,38, ?, Bachelors, Female
25360,34, State-gov, Doctorate, Male
25361,35, Private, HS-grad, Male
25362,26, Private, HS-grad, Male
25363,24, Private, Some-college, Male
25364,45, Self-emp-not-inc, HS-grad, Male
25365,36, Private, 10th, Female
25366,44, Private, 7th-8th, Male
25367,23, Private, Some-college, Female
25368,57, Private, HS-grad, Male
25369,41, Self-emp-not-inc, Some-college, Male
25370,20, Local-gov, HS-grad, Male
25371,32, Private, Some-college, Male
25372,60, Private, HS-grad, Female
25373,38, Self-emp-inc, Bachelors, Female
25374,29, Private, HS-grad, Female
25375,22, Private, HS-grad, Male
25376,21, Private, Some-college, Male
25377,40, Local-gov, HS-grad, Male
25378,59, Private, Some-college, Male
25379,45, State-gov, Masters, Male
25380,76, Local-gov, HS-grad, Female
25381,45, Private, Bachelors, Male
25382,49, Local-gov, Masters, Female
25383,36, Local-gov, Assoc-voc, Female
25384,22, Private, 11th, Male
25385,47, Private, Assoc-voc, Female
25386,26, Private, HS-grad, Male
25387,21, Private, Some-college, Male
25388,27, Private, HS-grad, Female
25389,26, Private, Bachelors, Male
25390,20, Private, Assoc-voc, Female
25391,31, Self-emp-not-inc, Masters, Male
25392,57, Local-gov, Masters, Female
25393,39, Private, 11th, Female
25394,36, Private, Assoc-acdm, Male
25395,66, Private, Some-college, Male
25396,34, Local-gov, Some-college, Male
25397,80, ?, HS-grad, Male
25398,21, Private, HS-grad, Female
25399,40, Private, Bachelors, Male
25400,49, Local-gov, Assoc-acdm, Female
25401,48, Self-emp-not-inc, Some-college, Female
25402,19, State-gov, Some-college, Male
25403,42, Private, 11th, Male
25404,59, Private, HS-grad, Male
25405,63, Private, Some-college, Female
25406,26, Private, HS-grad, Male
25407,41, Private, 9th, Female
25408,42, Private, Some-college, Male
25409,19, Private, HS-grad, Male
25410,45, Local-gov, 11th, Female
25411,47, Private, HS-grad, Female
25412,47, Private, HS-grad, Female
25413,34, Private, Assoc-voc, Male
25414,49, Self-emp-not-inc, Bachelors, Male
25415,36, Private, HS-grad, Male
25416,53, Private, HS-grad, Male
25417,21, ?, Some-college, Male
25418,39, Private, HS-grad, Male
25419,52, Self-emp-not-inc, Assoc-voc, Male
25420,18, Private, Some-college, Female
25421,59, Private, Assoc-voc, Male
25422,50, Private, HS-grad, Male
25423,31, Private, Bachelors, Male
25424,52, ?, Some-college, Female
25425,41, Self-emp-not-inc, Some-college, Male
25426,45, Private, Assoc-acdm, Male
25427,54, Local-gov, Masters, Female
25428,22, Private, HS-grad, Male
25429,50, Private, HS-grad, Male
25430,20, ?, Assoc-acdm, Female
25431,43, Private, HS-grad, Female
25432,48, Local-gov, Bachelors, Male
25433,24, Private, Bachelors, Male
25434,54, Private, Some-college, Male
25435,26, Private, HS-grad, Male
25436,53, Private, Bachelors, Male
25437,51, Self-emp-inc, Doctorate, Male
25438,54, Private, Masters, Male
25439,32, State-gov, HS-grad, Male
25440,46, Private, HS-grad, Male
25441,60, ?, Bachelors, Male
25442,52, Local-gov, HS-grad, Female
25443,44, Private, HS-grad, Female
25444,56, Self-emp-inc, Some-college, Male
25445,57, Private, HS-grad, Male
25446,35, Private, HS-grad, Female
25447,30, Private, Assoc-acdm, Female
25448,29, Private, Some-college, Male
25449,49, Private, Bachelors, Male
25450,28, Private, 10th, Male
25451,30, Private, Some-college, Female
25452,45, Private, HS-grad, Male
25453,17, Private, 10th, Male
25454,54, Local-gov, 10th, Male
25455,31, Private, Some-college, Male
25456,54, Private, Doctorate, Male
25457,55, ?, Bachelors, Male
25458,26, Private, Assoc-acdm, Female
25459,37, Private, 9th, Male
25460,34, Private, HS-grad, Male
25461,38, Private, Bachelors, Male
25462,51, Private, Some-college, Male
25463,41, Private, HS-grad, Male
25464,24, Private, Some-college, Male
25465,56, Self-emp-inc, Bachelors, Male
25466,33, Private, HS-grad, Male
25467,31, Private, 10th, Male
25468,27, Private, Some-college, Male
25469,32, Self-emp-not-inc, Bachelors, Male
25470,35, Private, Assoc-acdm, Male
25471,43, Private, Some-college, Male
25472,40, Private, HS-grad, Female
25473,19, Self-emp-not-inc, HS-grad, Male
25474,23, Private, Assoc-acdm, Male
25475,40, Private, HS-grad, Male
25476,59, Private, HS-grad, Male
25477,43, Private, HS-grad, Male
25478,43, Self-emp-not-inc, 10th, Male
25479,53, Private, HS-grad, Female
25480,26, Private, HS-grad, Male
25481,68, Self-emp-inc, Some-college, Male
25482,41, Private, Bachelors, Male
25483,32, Self-emp-not-inc, HS-grad, Male
25484,25, State-gov, Bachelors, Male
25485,20, Private, HS-grad, Male
25486,22, Private, Some-college, Male
25487,33, Private, 10th, Male
25488,26, Local-gov, Some-college, Male
25489,29, Private, HS-grad, Female
25490,20, Private, HS-grad, Female
25491,68, State-gov, Masters, Male
25492,58, Private, Some-college, Female
25493,32, Private, HS-grad, Male
25494,23, Private, Assoc-acdm, Female
25495,30, Private, 9th, Male
25496,67, State-gov, Some-college, Male
25497,26, Private, Assoc-acdm, Female
25498,53, Self-emp-not-inc, HS-grad, Male
25499,27, Local-gov, HS-grad, Male
25500,29, Without-pay, Some-college, Male
25501,38, State-gov, Doctorate, Male
25502,17, Private, 9th, Female
25503,48, Private, Masters, Male
25504,52, Private, Some-college, Female
25505,28, Private, Assoc-acdm, Female
25506,18, Private, Some-college, Male
25507,28, Private, Some-college, Male
25508,34, Private, Some-college, Male
25509,62, Private, HS-grad, Male
25510,46, Private, 5th-6th, Male
25511,30, Private, Some-college, Female
25512,20, Private, Some-college, Male
25513,29, Private, HS-grad, Male
25514,55, Private, Some-college, Male
25515,20, Private, Some-college, Male
25516,54, Private, 10th, Male
25517,27, Private, 10th, Male
25518,43, Private, Some-college, Male
25519,17, ?, 10th, Male
25520,48, State-gov, Masters, Male
25521,34, Private, Bachelors, Male
25522,66, ?, 9th, Male
25523,29, Private, Bachelors, Female
25524,43, ?, Some-college, Male
25525,37, Private, Assoc-voc, Female
25526,56, Private, Some-college, Male
25527,58, Private, 10th, Male
25528,54, Self-emp-inc, Bachelors, Male
25529,45, Private, Some-college, Male
25530,29, Self-emp-inc, HS-grad, Male
25531,26, Private, Assoc-acdm, Female
25532,43, Private, HS-grad, Male
25533,33, Local-gov, HS-grad, Male
25534,45, Self-emp-not-inc, Some-college, Male
25535,25, Private, Some-college, Male
25536,25, Private, HS-grad, Male
25537,69, ?, Prof-school, Male
25538,37, Private, Assoc-acdm, Male
25539,20, Private, HS-grad, Male
25540,39, Private, Masters, Female
25541,17, Private, 10th, Female
25542,27, Local-gov, HS-grad, Male
25543,26, Private, HS-grad, Female
25544,55, Private, 5th-6th, Male
25545,39, Private, 11th, Male
25546,41, Private, HS-grad, Female
25547,34, Private, 1st-4th, Male
25548,51, Private, Assoc-voc, Male
25549,67, State-gov, Doctorate, Male
25550,40, Private, Some-college, Male
25551,58, Private, Assoc-acdm, Male
25552,23, Private, HS-grad, Female
25553,45, Local-gov, Masters, Male
25554,51, Private, Bachelors, Male
25555,43, State-gov, Some-college, Male
25556,25, State-gov, Bachelors, Female
25557,36, Self-emp-not-inc, Bachelors, Male
25558,58, Private, HS-grad, Male
25559,33, Private, HS-grad, Male
25560,60, Local-gov, Assoc-voc, Male
25561,24, Private, HS-grad, Male
25562,45, Private, HS-grad, Female
25563,49, Private, HS-grad, Female
25564,19, Private, 12th, Female
25565,34, State-gov, Some-college, Female
25566,42, State-gov, Bachelors, Male
25567,25, Private, HS-grad, Female
25568,73, ?, HS-grad, Male
25569,59, Self-emp-not-inc, 5th-6th, Male
25570,28, Private, HS-grad, Male
25571,19, Private, 11th, Male
25572,31, State-gov, Bachelors, Female
25573,58, Federal-gov, Bachelors, Male
25574,21, Private, HS-grad, Male
25575,47, Self-emp-not-inc, HS-grad, Male
25576,30, Private, Bachelors, Male
25577,41, Private, 7th-8th, Male
25578,59, ?, 10th, Female
25579,43, Private, Some-college, Male
25580,48, Private, HS-grad, Female
25581,44, Private, Bachelors, Male
25582,44, Private, Some-college, Female
25583,24, Private, Bachelors, Female
25584,28, Private, HS-grad, Male
25585,50, Private, HS-grad, Female
25586,33, Private, Some-college, Male
25587,23, Local-gov, Bachelors, Female
25588,30, ?, HS-grad, Male
25589,46, Private, 10th, Male
25590,21, State-gov, Some-college, Male
25591,52, Private, 9th, Female
25592,26, Private, Bachelors, Male
25593,27, State-gov, Bachelors, Male
25594,28, Private, 11th, Female
25595,50, Self-emp-inc, Bachelors, Male
25596,28, Private, HS-grad, Male
25597,61, Self-emp-not-inc, 11th, Male
25598,32, Private, 7th-8th, Female
25599,30, Federal-gov, Some-college, Male
25600,51, Local-gov, Bachelors, Female
25601,40, Local-gov, Some-college, Male
25602,36, Private, HS-grad, Male
25603,28, Private, Some-college, Male
25604,49, Private, Assoc-acdm, Male
25605,61, Self-emp-not-inc, 7th-8th, Male
25606,41, Self-emp-not-inc, Bachelors, Male
25607,55, Private, HS-grad, Female
25608,36, Private, Bachelors, Female
25609,21, Private, Some-college, Female
25610,57, Self-emp-not-inc, Some-college, Male
25611,49, Self-emp-inc, Prof-school, Male
25612,59, Private, 11th, Male
25613,41, Private, Some-college, Male
25614,59, Private, Some-college, Male
25615,20, Private, HS-grad, Male
25616,42, Private, Some-college, Female
25617,41, Local-gov, Masters, Female
25618,45, Federal-gov, Bachelors, Male
25619,36, Private, HS-grad, Female
25620,42, Local-gov, Assoc-acdm, Female
25621,25, Private, Bachelors, Male
25622,45, Private, HS-grad, Male
25623,58, Self-emp-not-inc, HS-grad, Male
25624,39, Private, HS-grad, Male
25625,34, Private, HS-grad, Male
25626,22, Self-emp-not-inc, Some-college, Male
25627,44, Private, HS-grad, Male
25628,53, Self-emp-inc, Some-college, Female
25629,22, Private, Assoc-acdm, Male
25630,27, Private, 9th, Male
25631,60, Private, HS-grad, Female
25632,46, Private, Bachelors, Male
25633,56, Self-emp-inc, Prof-school, Male
25634,36, Private, Bachelors, Male
25635,56, Private, HS-grad, Female
25636,35, ?, Some-college, Male
25637,29, Self-emp-inc, Bachelors, Male
25638,19, Private, 10th, Male
25639,38, Private, HS-grad, Male
25640,40, Federal-gov, Some-college, Male
25641,52, Private, Assoc-acdm, Male
25642,22, Private, Some-college, Female
25643,32, State-gov, HS-grad, Female
25644,27, Private, Bachelors, Female
25645,25, Private, Bachelors, Female
25646,36, Private, Masters, Male
25647,22, Private, 12th, Male
25648,32, Self-emp-not-inc, HS-grad, Male
25649,37, Private, Bachelors, Female
25650,22, Private, HS-grad, Male
25651,29, Private, HS-grad, Female
25652,42, Private, Preschool, Male
25653,45, Private, Assoc-voc, Female
25654,33, Private, Bachelors, Female
25655,39, Private, Some-college, Female
25656,27, Private, 12th, Male
25657,53, Local-gov, Bachelors, Female
25658,30, Private, Bachelors, Female
25659,52, Self-emp-not-inc, Some-college, Male
25660,43, Self-emp-inc, Bachelors, Male
25661,47, Local-gov, Masters, Male
25662,61, Private, HS-grad, Male
25663,39, Local-gov, Masters, Male
25664,47, Private, Some-college, Male
25665,19, Private, HS-grad, Male
25666,37, Private, Some-college, Male
25667,31, Private, HS-grad, Male
25668,69, Self-emp-not-inc, Assoc-voc, Male
25669,22, ?, Some-college, Male
25670,29, Private, HS-grad, Male
25671,24, Private, Some-college, Male
25672,42, Private, HS-grad, Male
25673,30, Local-gov, Bachelors, Male
25674,28, Private, Masters, Female
25675,27, Private, Assoc-voc, Male
25676,53, Private, HS-grad, Female
25677,35, State-gov, HS-grad, Male
25678,22, Private, 12th, Male
25679,25, Private, HS-grad, Male
25680,38, Local-gov, Bachelors, Female
25681,27, Private, Bachelors, Female
25682,30, Private, 9th, Male
25683,27, Private, Bachelors, Female
25684,25, Private, Bachelors, Male
25685,36, ?, HS-grad, Female
25686,32, Private, HS-grad, Female
25687,70, Private, 10th, Male
25688,50, Private, HS-grad, Male
25689,40, Private, Some-college, Female
25690,34, Private, 11th, Male
25691,57, Self-emp-not-inc, HS-grad, Male
25692,39, Private, Masters, Female
25693,49, Private, Some-college, Female
25694,43, Private, Some-college, Male
25695,26, Private, HS-grad, Female
25696,31, Private, Some-college, Female
25697,60, Self-emp-not-inc, Some-college, Male
25698,46, Private, Masters, Male
25699,26, Private, Some-college, Male
25700,27, Private, Prof-school, Female
25701,31, Private, Some-college, Female
